yy;mm;dd;375;333;240;239;265;273;275;276;278;281;282;283;285;288;289;324;329;334;348;352;377;380;388;434
1961;7;3;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;4;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;5;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;6;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0.2;0;0;10.6;0
1961;7;7;NA;0;0;NA;NA;0;0;0;0;0;3.4;0;0;NA;0;0;NA;0;0;0;0.1;0;0;0
1961;7;8;NA;0;0;NA;NA;0;0;0;16.4;4;0;0;0;NA;0;4.2;NA;4;9.3;0;0.9;0;4.4;0
1961;7;9;NA;0;0.4;NA;NA;0.2;0.3;0;0;23.2;17.2;10;0;NA;0;0;NA;0;12.4;7.6;3.8;70;23.6;0
1961;7;10;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;11;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;12;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;13;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;14;NA;0;0;NA;NA;0;0;0;0;11.8;2.5;0;0;NA;0;0;NA;0;0;0;0;0;0.2;0
1961;7;15;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;16;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;7;17;NA;0;0;NA;NA;0;0;0;0;2;0;0;0;NA;0;0;NA;0.8;8.8;0;0;0;3.4;0
