yy;mm;dd;146;181;107;108;111;112;125;127;135;14;140;156;157;160;177;18;184;191;194;196;198;2;20;205;208;212;213;215;217;218;226;239;246;261;263;265;266;281;284;290;292;294;296;299;307;327;338;34;343;345;348;353;380;386;60;64;68;7;71;95
1961;2;4;17.9;9.8;NA;0;NA;0;4.7;1;22.2;NA;13;NA;7.8;3.6;3.8;5;NA;6.4;18.3;8.2;NA;17.4;2;31.6;48.2;28.2;18.4;11;6.2;17.7;30.4;NA;10.9;20;6.8;8.4;6.5;8.3;12;8.6;5.6;5.9;8.6;3;4.4;NA;10.8;2.7;9.7;2.4;2;0;0;0;4.2;0;0;4.5;NA;2.5
1961;2;5;9.9;0.8;NA;10.6;NA;5.5;1;9.3;4.2;NA;3.2;NA;22.7;22.8;5;1.4;NA;5;24.7;2.5;NA;8.6;6.5;0.2;4.8;0;3;0.8;0;2.6;6.2;NA;4;14;1;4;2.3;35.2;6.6;2.8;2.6;1.7;13.4;6;35.8;NA;NA;5.2;16.6;15;12;4.4;1;3.1;1;4.4;2.4;7.2;NA;5
1961;2;6;0.2;26.6;NA;18.2;NA;29;15.2;25.6;12;NA;13.4;NA;7;6.1;17.6;7.8;NA;21.4;NA;37.2;NA;6.2;2;9.6;11;12.2;11;17.5;13.8;20.5;9.8;NA;0.3;1.6;4.6;2.4;5.2;9.3;7.4;22;13;1;18.3;37.7;8.4;NA;3.8;0.8;1.2;0;1;1.6;1.8;4.4;1.5;15.6;15.3;4.3;NA;11
1961;2;7;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;8;0.3;1;NA;0.2;NA;1.9;2.1;2;1.2;NA;2;NA;1.3;2.6;0.2;3.6;NA;0.2;1.4;0.8;NA;1.6;3;4.4;0.4;4.4;9.8;4.4;0;0;0.2;NA;0.9;0.6;5.6;2.2;1;1;0.4;1.6;1;0.3;1;0.8;0.5;NA;2;2.3;3.9;0.8;8.2;5;0.2;0.3;1;0.4;2.2;0.3;NA;4
1961;2;9;0;0;NA;4.6;NA;0.6;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;2;2.4;3.4;2;1.2;2.3;0.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;6.5;0;NA;1.4
1961;2;10;0;1.4;NA;2.4;NA;4.4;0;0.8;0;NA;0;NA;0;0;1.1;0;NA;1.4;NA;0.8;NA;0;0;0.4;0;1;1;3;8.5;7.8;8.6;NA;3.5;2;0.5;0.4;2;0.5;0.6;0.4;0.2;0;0;0;0;NA;0;0;0;3.4;2;0.2;0;0.5;0.8;3.9;0;0;NA;0
1961;2;11;0;2.4;NA;0.2;NA;1.9;0.2;1;1.8;NA;0;NA;0.5;0.4;0.2;2.6;NA;0;0;0;NA;1.4;1;0.6;3.6;1.2;4.5;6;0.8;4.4;1.3;NA;0.8;0.4;4.3;1;0.6;0;0.2;0.2;0.2;0.2;0.5;0.8;0.6;NA;1.8;3;1.9;0;0.8;3.4;0.2;1.2;4.3;2.3;4.3;4.2;NA;1
1961;2;12;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;13;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;1.1;0.2;NA;0;0;0;2.8;1.2;1.6;7.4;0.2;0.8;0.4;NA;9.2;3;1;1;0.8;0;0.4;0.6;0.2;0;0;0;0;NA;0;0;0;0;0;0.2;0.2;0.6;1;1.2;0.7;0;NA;0.6
1961;2;14;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;15;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;16;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;17;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;18;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;19;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;20;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;21;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;22;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;23;0;0.6;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0.4;0;NA;0.2;1;0;NA;0;0;0.8;0;1.4;0.4;3.7;0;10.7;4.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;NA;0
1961;2;24;0;0;NA;0;NA;0;0.2;0.6;2.2;NA;0;NA;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0.7;0.5;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;2.6;0;NA;0;0.3;0;0;0;0;0;1.2;0;0;0;0;NA;0.4
