yy;mm;dd;204;201;101;102;103;104;106;108;109;110;118;119;123;124;128;134;142;146;148;151;152;17;176;19;25;29;502;506;602;604;605;606;608;609;610;612;613;614;615;616;617;618;621;701;702;703;705;706;707;708;712;713;714;715;716;718;720;723
1961;2;5;4.6;6.6;0.8;0.4;0;0;0.7;0.7;1;3.2;5;1.7;1.2;9.8;10.6;1.6;1.8;12;12.4;0.2;0.2;0;0;11.2;6.6;0.2;0;2.6;2.1;5;3.2;7.4;4.8;16;9.5;1.8;7.8;0.8;0;4.1;6.8;0;0;10.8;1.4;1.6;5.5;1.8;2;11.4;2;1.4;1.8;3;7;12.7;4;0.8
1961;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0
1961;2;8;10.4;24;5.2;3;10.5;2.8;8.1;14.6;8;17.799999;14;3;12.8;10.4;7.2;14;9.4;10;10.6;20.200001;14.6;13.5;5.5;19.4;11.2;11.2;10;19.200001;13.5;21;7.8;12.2;19.200001;9.2;11.4;13.6;20.4;6.8;8.4;17;14.4;13.4;10.3;15.2;4.8;8.6;11.3;5.5;14;25.4;10.4;16;9.6;5.9;9.2;31.4;18.799999;11
1961;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0.2;0;0;0;0;0;0;0;0
1961;2;10;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;5;1.6;0.6;0;0;0;0;0;1;0.4;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0.4;0;5.2;0;0;0;0.4;0;0.2;0;2.5;1.6;2;1.6;0
1961;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
1961;2;14;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
