yy;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;calabria_7;calabria_34;calabria_127;calabria_191;calabria_212;calabria_294;calabria_386;sardegna_NU010B535;sardegna_NU034B536;sardegna_SS025B563;sardegna_SS038B556;sardegna_SS068B593;sardegna_CA013B093;sardegna_CA021B076;sardegna_CA035B106;sardegna_CA054B109;sardegna_CA073B050;sardegna_CA085B210;sardegna_CA102B148;sardegna_NU001B431;sardegna_NU021B197;sardegna_NU044B105;sardegna_NU052B015;sardegna_NU074B195;sardegna_NU085B070;sardegna_OR030B156;sardegna_SS013B169;sardegna_SS018B022;sardegna_SS044B149;sicilia_11806;sicilia_11839;sicilia_11842;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;aeronautica_6812
1991;-73.06206896551726;-52.650000000000006;-4.603333333333325;-42.83571428571426;-7.616;-32.01379310344828;49.63103448275861;-8.824137931034485;124.44400000000002;-86.94230769230771;-266.6615384615385;-197.12962962962962;-30.255172413793105;-14.492592592592644;15.882142857142867;48.39999999999998;35.603333333333325;5.77000000000001;113.81428571428572;67.088;91.40333333333334;172.98066666666668;-1.3733333333333348;65.97333333333333;-73.69566666666665;-48.519000000000005;96.06896551724137;-14.134482758620692;-28.165384615384625;112.56033333333332;-78.69333333333336;279.61333333333334;-87.35000000000001;33.06999999999999;135.01666666666665;136.07;-75.67333333333333;139.16071428571428;-101.26206896551724;171.7576923076923;85.58620689655173;-147.75833333333333;-146.3758620689655;94.86428571428573;-112.15714285714284;NA;-10.32692307692308
1992;58.737931034482756;-133.05;-12.803333333333313;35.764285714285734;35.384;-122.91379310344826;99.13103448275861;176.3758620689655;58.04400000000001;-98.7423076923077;NA;NA;53.54482758620691;162.4074074074074;-37.11785714285713;-153.8;372.60333333333335;5.77000000000001;44.6142857142857;111.088;-22.596666666666664;72.98066666666665;83.42666666666668;0.47333333333332916;41.90433333333334;145.681;274.2689655172414;-1.5344827586206975;-75.96538461538462;159.36033333333333;185.10666666666663;16.813333333333333;53.04999999999998;345.87;-0.08333333333334281;113.26999999999998;-54.873333333333335;-11.039285714285711;53.53793103448277;-36.24230769230769;10.786206896551718;-240.95833333333334;243.02413793103452;-64.13571428571427;222.24285714285713;63.72;-92.92692307692307
1993;-104.46206896551725;-58.75;-35.80333333333331;77.76428571428573;40.983999999999995;148.28620689655173;71.63103448275861;-29.02413793103449;34.644000000000005;-49.14230769230771;-339.0615384615385;46.87037037037038;-97.2551724137931;200.30740740740737;-10.117857142857133;33.29999999999998;-147.39666666666668;74.77000000000001;-43.58571428571429;-13.912000000000006;-25.596666666666664;-33.81933333333335;-68.37333333333333;-116.12666666666668;249.10433333333333;-2.718999999999994;-35.73103448275863;-128.9344827586207;-115.16538461538462;-37.039666666666676;-5.493333333333339;-106.78666666666666;-141.95000000000002;-276.13;-8.483333333333334;-66.73;-56.67333333333332;-4.039285714285711;28.937931034482745;-25.24230769230769;83.38620689655171;NA;NA;-60.73571428571428;123.24285714285713;-24.680000000000007;-92.92692307692307
1994;-59.262068965517244;-129.85;-112.40333333333332;-23.43571428571427;-25.016000000000005;-27.51379310344828;11.731034482758602;-10.424137931034494;-58.75599999999999;NA;-253.6615384615385;-197.12962962962962;-15.255172413793105;-85.89259259259262;-45.11785714285713;78.29999999999998;-39.396666666666675;-42.03;-54.385714285714286;17.687999999999988;-42.79666666666668;-95.41933333333334;-110.77333333333334;-149.92666666666668;-93.29566666666665;-67.119;-104.53103448275863;-132.5344827586207;36.034615384615364;-53.63966666666667;47.70666666666665;-36.58666666666666;-47.95;22.670000000000016;-77.88333333333334;94.26999999999998;-16.47333333333333;63.56071428571428;-54.062068965517255;-43.24230769230769;-42.41379310344827;NA;-159.77586206896552;-78.93571428571428;74.24285714285713;-59.08000000000001;4.773076923076928
1995;61.33793103448275;-121.65;-72.60333333333332;-56.63571428571427;93.384;-56.11379310344827;-51.16896551724139;160.6758620689655;11.044000000000011;-13.542307692307702;11.53846153846149;-153.12962962962962;3.2448275862068954;10.90740740740739;6.882142857142867;-73.60000000000001;-191.99666666666667;-32.03;-50.385714285714286;NA;-9.796666666666681;-62.81933333333335;-3.373333333333335;-149.92666666666668;37.90433333333334;-62.319;-99.13103448275862;11.265517241379314;-24.365384615384613;46.960333333333324;-269.29333333333335;-66.98666666666665;-28.150000000000006;-136.13;-81.28333333333333;105.87;-95.27333333333333;-43.43928571428569;187.53793103448277;-12.642307692307696;8.786206896551718;-147.75833333333335;-107.5758620689655;40.264285714285705;NA;NA;-5.726923076923072
1996;37.33793103448275;-23.55000000000001;223.29666666666665;68.96428571428572;50.58399999999999;472.4862068965518;21.831034482758625;83.1758620689655;133.844;120.45769230769233;290.93846153846147;11.870370370370381;274.64482758620693;398.1074074074074;115.88214285714287;160.7;440.4033333333333;88.77000000000001;NA;NA;136.60333333333332;178.18066666666667;114.42666666666668;246.87333333333333;97.30433333333332;15.281000000000006;94.66896551724136;-30.33448275862071;113.63461538461539;47.960333333333324;240.10666666666663;141.61333333333334;198.65;506.27;149.91666666666669;-60.53000000000001;-44.67333333333332;NA;245.13793103448273;-29.24230769230769;51.58620689655173;484.4416666666666;231.82413793103447;97.66428571428571;149.24285714285713;NA;NA
1997;112.33793103448275;20.94999999999999;31.596666666666664;31.964285714285722;73.984;59.086206896551744;-40.56896551724138;58.97586206896551;NA;-28.142307692307696;30.73846153846148;NA;-155.65517241379308;-159.69259259259263;59.88214285714287;131.39999999999998;-168.59666666666666;-120.63;NA;NA;-93.19666666666667;-70.21933333333334;-24.173333333333332;-39.12666666666668;-125.09566666666666;24.480999999999995;66.46896551724137;72.06551724137933;127.4346153846154;-59.63966666666667;-129.89333333333335;-108.18666666666665;-105.55000000000001;-54.53;-80.48333333333335;32.870000000000005;-69.87333333333333;NA;40.13793103448276;NA;-88.01379310344828;-70.55833333333334;-13.775862068965495;-52.335714285714275;437.04285714285714;47.31999999999999;-22.926923076923075
1998;-19.86206896551724;-131.65;117.79666666666671;32.96428571428572;107.18400000000001;-36.51379310344828;13.43103448275862;-118.02413793103449;NA;70.65769230769229;113.33846153846156;-197.12962962962962;-126.4551724137931;-221.69259259259263;-150.11785714285713;19.30000000000001;-188.99666666666667;-74.63;53.41428571428571;NA;-63.59666666666668;-84.41933333333334;-8.77333333333334;11.873333333333335;-64.49566666666664;-83.519;-74.73103448275863;-71.5344827586207;-50.36538461538461;-22.63966666666667;-225.69333333333336;-108.18666666666665;-126.15;-276.13;-55.88333333333334;10.469999999999999;-3.673333333333318;14.960714285714289;NA;NA;66.38620689655171;NA;-101.1758620689655;-40.13571428571427;-17.357142857142833;NA;-51.926923076923075
1999;-191.66206896551725;-159.25;82.19666666666669;-45.835714285714275;NA;104.48620689655172;-10.968965517241386;153.8758620689655;NA;-19.542307692307702;-243.06153846153848;-197.12962962962962;-190.65517241379308;-155.79259259259263;-150.11785714285713;-40.20000000000002;-5.596666666666664;-165.63;-47.385714285714286;NA;-72.79666666666668;-100.21933333333334;-77.97333333333333;-114.32666666666668;314.50433333333336;-24.319000000000003;-3.131034482758622;-67.1344827586207;-43.96538461538462;-36.63966666666667;-41.29333333333335;-104.18666666666665;-139.35000000000002;68.47000000000003;-52.08333333333334;-63.93000000000001;-72.47333333333333;34.16071428571428;100.13793103448276;-79.24230769230769;-24.01379310344828;-157.15833333333336;117.62413793103448;NA;4.0428571428571445;-73.88000000000001;52.273076923076914
2000;-14.262068965517244;-66.45;4.196666666666687;143.56428571428572;NA;16.086206896551744;-0.06896551724138078;-71.82413793103449;NA;-17.942307692307708;-141.6615384615385;NA;622.0448275862069;474.1074074074074;NA;-30.80000000000001;-200.99666666666667;-107.22999999999999;124.6142857142857;-89.912;46.80333333333331;-43.81933333333335;-69.37333333333333;98.27333333333331;-156.89566666666667;-14.718999999999994;-29.931034482758633;-87.9344827586207;-153.16538461538462;11.160333333333341;-173.29333333333335;-53.58666666666666;-72.35000000000001;-276.13;8.316666666666649;39.47;-154.47333333333333;98.1607142857143;-64.06206896551724;57.55769230769229;-79.21379310344827;-90.15833333333333;-72.97586206896551;NA;-102.95714285714286;-39.88000000000001;23.67307692307692
2001;-72.56206896551726;-131.65;-148.60333333333332;-135.63571428571427;-80.01599999999999;-163.71379310344827;20.031034482758614;-118.02413793103449;-92.556;-71.14230769230771;-331.6615384615385;NA;16.844827586206918;NA;-150.11785714285713;NA;-74.99666666666667;-91.82999999999998;-49.78571428571429;-46.11200000000001;-80.79666666666668;-128.61933333333334;-144.37333333333333;-59.52666666666667;-150.69566666666665;-109.119;-140.53103448275863;-38.33448275862071;-39.96538461538462;5.36033333333333;-157.29333333333335;-143.38666666666666;-126.35000000000001;-186.13;-114.88333333333334;19.269999999999996;-13.873333333333335;-72.2392857142857;-121.26206896551724;NA;-51.21379310344828;-94.55833333333334;-198.5758620689655;-43.13571428571427;NA;-92.28000000000002;-6.9269230769230745
2002;2.737931034482756;27.349999999999994;97.79666666666668;NA;-27.016000000000005;75.58620689655174;-32.96896551724139;-53.22413793103449;-45.355999999999995;-127.94230769230771;-401.8615384615385;-43.72962962962961;-101.55517241379309;NA;NA;NA;-201.59666666666666;71.97;18.614285714285714;90.488;-109.99666666666667;-128.61933333333334;17.826666666666654;8.673333333333318;-43.495666666666665;-3.5190000000000055;-102.13103448275862;15.465517241379303;44.63461538461539;42.16033333333334;-269.29333333333335;-98.38666666666666;-102.95;-150.13;-40.483333333333334;70.26999999999998;46.32666666666668;6.160714285714306;-73.26206896551724;-109.24230769230769;-25.41379310344827;71.24166666666665;-198.5758620689655;NA;-134.95714285714286;-10.880000000000024;54.67307692307692
2003;-14.462068965517261;-31.849999999999994;59.9966666666667;166.56428571428572;-84.416;-27.313793103448262;217.53103448275863;194.3758620689655;102.244;-28.942307692307708;-236.2615384615385;36.470370370370404;-107.7551724137931;NA;91.88214285714287;-10;-157.99666666666667;-2.6299999999999955;172.4142857142857;-47.712;-68.59666666666666;67.98066666666665;268.82666666666665;8.073333333333323;144.70433333333335;69.68100000000001;-16.131034482758622;173.06551724137933;-9.56538461538463;121.36033333333333;61.90666666666664;42.81333333333333;120.25000000000003;48.870000000000005;-50.68333333333334;97.47;-40.07333333333332;-80.4392857142857;-50.46206896551723;NA;25.786206896551718;NA;-74.3758620689655;-7.535714285714278;NA;-12.680000000000007;70.27307692307691
