yy;mm;dd;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
2000;6;28;0;0;0;0;0;0;0.1;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0
2000;6;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;16.200001;6.8;25.799999;5.6;13.6;2.2;6;9.400001;11.2;0;0;22.2;NA;0;NA;1.4;0;1;0;0;0;0;1;0;0
2000;6;30;0;3.6;3;3;2.6;4;0;0;0;4.2;16.8;14;0;1;0;0;2.2;0.8;1.4;0.4;0.4;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0
2000;7;1;1;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0.4;0;0;0.4;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0
2000;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0
2000;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0
2000;7;4;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.4
2000;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0.2;0;0;0;0;0;0;0
2000;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;4.4;0;0.6;0;0;0.2;NA;1.2;0;6.4;0;NA;0;0;0;0;5;0;0
2000;7;10;0;0;0;0;0;0;1.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0.6;0;0;0;0;0;0
2000;7;11;4.2;1;5;0;0;47.2;0.8;20.6;1.5;10.6;19.6;23.4;1.8;2.6;5.2;3.4;2.8;0;0.2;0;20.6;2.2;1.4;28.8;8.4;11;61.4;NA;13.8;15.4;23.2;32.8;66.4;86.8;NA;12.8;2.2;15.6;21;7.8
2000;7;12;0;27.8;0.2;0.8;0;3;0;1.8;0;0;0;1;0;0.2;11;0;3;0;1.6;0;10.8;5;22.6;0;5.4;0;0.2;NA;1.6;0;0;4;0.2;4.8;NA;4.8;0;2;0.2;32.6
2000;7;13;2;4.8;48.8;1;17.2;7;0;0;0;0;1.4;32;2.8;1;1;0;1.8;17.200001;16.6;5;6.4;0.6;8.8;0.8;3;1.6;4;NA;1;17.8;0.2;0.2;0.6;2.6;NA;3;3.6;0.4;0.6;7.2
2000;7;14;0;0;0;0.2;0;0;2.8;0.2;1.6;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;1;0;0
2000;7;15;0;0.4;2;0;0;0.2;0.1;29.8;1.4;0;0;0;0.2;3.2;8;0;13.6;9.400001;11.400001;7.8;8.2;2.4;18.799999;18.8;2.8;18;37.4;NA;5.4;1;5.2;16.8;0.4;3.8;NA;0;0;9.6;10.2;0
2000;7;16;6.6;7.2;20.2;11.8;9.6;4;0;0;0;0;0.2;39.2;0;0.6;1.8;0;0.2;2.6;0.4;0.8;2.2;84;2.6;14.6;12.6;3.4;7;NA;NA;0;7.8;7.6;36;5.4;NA;1.4;0.4;0;0.2;0
2000;7;17;0;0.2;4.2;1.6;1;0;0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0.6;0.2;1.6;0.4;0;0;0;0;NA;0;0;0.2;0;1;0;0;0;0;0;0;0
2000;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0
2000;7;19;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;20;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;21;3;2.6;0.8;0.6;0;22;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0.6;0;2.2;1.4;NA;0;5.8;0;0;22;0.2;0;0;0;7;0;4
2000;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.4;0;0;0;2;0.6;0;0
2000;7;23;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0.2;0;0;0;0;0;0
2000;7;24;0;0;0;0;0;0;0.2;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;2.6;0;0
2000;7;25;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;NA;0.6;2;0;0;4;7;0.2;0;0.4;3.4;0;0.2
2000;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;NA;NA;0;0;0.2;0;0;0;2.2;0;0
2000;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;4.2
2000;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;4;0;0;0;0;0;0;13.4;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0;0;0.2;0.4;0;0;0;0;0;0
2000;8;5;0;0.2;0;0.2;0;0;0.6;4;0.8;0.2;7.6;0;0.8;0;1.4;0.2;0;0;0;0;0;0;0;0;0;0.6;3.6;NA;15;0;4.4;3.2;7.2;18.4;0.2;3;1;3.4;9.6;2
2000;8;6;0;0;1.6;0;0;6.6;0.1;0.6;0;3.8;0.8;2.4;57.4;28.2;2;2.4;0.2;0.4;0;0.4;7.4;0;0;1.2;5.4;1.6;26.8;NA;5.4;0.2;8.2;19.8;10.4;16.2;0.6;1.6;0;6.8;0;0
2000;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.6;0;8.4;0;0;0;0.4;7.4;0;1.2;0.4;0.2;NA;0;0;0;0;13.6;0.6;0;2.2;0;2.6;0.2;0
2000;8;8;2;13.2;8;3.8;5.2;1.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.4;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;11.8;0;0;0;0;0;0
2000;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0
2000;8;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;14;0;1.2;12;1;0;0.2;0;0;0;0;1.4;0;0.8;0;0.8;2.4;7.6;1.2;10;0;11.2;1.8;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;7.8;0;0.2;0;0
2000;8;15;6;4.2;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;21;17.4;1;0;0;0;0;0.6
2000;8;16;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0.2;0;0;0;0;0
2000;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;23;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;1.2;3.6;0;0;0;0.2;0;0
2000;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0
2000;8;30;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;0;0;3.4;0;5;0;27.8;0;0
2000;8;31;0;0;0;0;0;0;13.6;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;51.6;33.6;0;0;0;8.4;0;0
2000;9;1;24;35;8.8;2;18.2;21;9;0.2;0;0.2;0.2;20.8;0.4;0;14;18;7.6;13.6;5.8;17.4;11.2;9.400001;19;5.4;0.2;0;7.8;NA;0;0.2;3.4;22.8;35.4;15.4;NA;53.2;4.8;11.4;13.4;28.4
2000;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0.2;NA;0;0;0.2;0;0.2;0.2;0;0;0;0;0;0
2000;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0
2000;9;4;0;0;1;0;0;0.4;0;1.2;0;0;0;0;0;0;6.6;1.2;15;7;0;7;0;1;0;17;0;0;8.8;NA;0.4;0.2;0.2;0;7.6;0.4;0;0;0;0;0;0
2000;9;5;23;14.2;13;16.4;29.4;9.2;0;0;0;2.8;3.2;18;2.8;0;11.4;17;19.6;9.2;14;25.4;12.2;15.8;16;1.8;0.2;1.4;2.8;NA;0;7;0.2;7;4.8;5;1.4;0;0;2.6;0;1.6
2000;9;6;0;0;0;0.4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;4.2;0;0;0;0;0
2000;9;7;0;0;0.2;0;0;0;0.8;8.2;5.2;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0.8;0;0;2.6;NA;0;0;0.6;0;0.2;0;0;0;0;0.6;0;0
2000;9;8;9;23.6;30.8;42.6;85.2;7;0;0;0;8.6;1.4;5.8;14.6;26.4;16.200001;20;29.6;16.6;23.200001;35.200001;34.200001;2.2;33.599998;12.4;18.6;9.6;2.8;NA;0;0.6;1;3.8;5.8;16.8;0;1.8;0;0;0;1.4
2000;9;9;0;2.8;0;0;7.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;10;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.4;0;0;0;0;0
2000;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;17;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0.2;0;0;1;0;0;0;0;1.8;0;0
2000;9;18;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0
2000;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;26.799999;17.200001;0;6.2;0;3.4;7.2;1;0;1.6;0;NA;0.4;0;0;0;0;0;0;0;0;0.8;0;0
2000;9;20;0;0;0;0;0;0;13;7.2;0;0;0;0;0;0;0.2;0;0;0;0;6.6;0;0;1;0;0;0;0;NA;0;0;0;0;0.2;0.2;0.4;0;0;12.2;0;0
2000;9;21;0;0;1.6;0;0;11.2;6;0.6;0;0.8;2;4.8;0;0;20.6;8;10.6;8.6;8;2.8;7.6;8.8;28.4;23.4;4.4;1.4;7.8;NA;15.8;2;12.2;4.2;75.8;58.8;0.2;1.6;2.6;89.4;9.8;2.6
2000;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;3.4;0;0.2;0.6;NA;0;0.2;0;0;0;0;0.2;0;0;0;0.4;0
2000;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0.2;0
2000;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0
2000;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;29;0;0;0;0;0;0;10;0;5.2;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;9;30;4;3.8;1.4;1.8;0;4.2;54;9.6;30.2;17;11.8;6.4;19.6;43.6;0.8;0.4;1;0;0.2;0;2.6;0;3;2;0.8;1.6;2.2;NA;4.6;20.8;2;7.4;10.1;19.4;NA;18.8;34.2;23.6;16.8;16
2000;10;1;43;58.6;19;29.8;30.2;24.8;13.6;25.8;1.8;29.6;46.8;21;27.8;47;8.8;8.400001;10.8;7.6;5.4;2.4;9.2;3.4;10;21;18;25;20.4;NA;31.6;32.6;14.6;22;45.4;81;NA;3.6;38.8;39.8;60;19.6
2000;10;2;0;6.4;0.4;0.8;4.8;6.6;5.8;0;3.2;9.6;7.4;5.8;6.6;10.4;14;0.8;2.6;2.8;1.6;1.4;0.6;2.4;10.6;9.6;10.2;6.2;11.8;NA;1;2.8;10.2;7;24;9.8;0;0.4;16.8;2.6;17.4;6.4
2000;10;3;0;2.4;12.2;5.2;6.2;4;0;0;1.8;6.6;1.8;2.6;1.8;7.6;6.2;5.8;1.8;4;24.799999;9.2;4.8;55.400002;3;3.6;2.2;6.2;0.8;NA;9.8;37.2;2.8;1.8;0.6;21.8;10.2;0.6;5.2;10.4;4.4;1
2000;10;4;4;8;19;8;10.6;3.4;0;0.1;0;0.4;0.4;0;0.6;0.2;1.6;4.8;5.8;7.4;18.6;27.800001;13.400001;6.8;5.2;2.8;0;0;0.4;NA;0;0.2;0.2;0;0;3.8;0.2;2.8;2.8;0;0;1.4
2000;10;5;27;19.2;52.6;69;33.4;9.8;0;0;0;1;0.6;2.8;2.4;1.2;1.6;0;0.4;4.6;27.200001;2.4;55.400002;0;33;0.8;0.4;0.2;0;NA;0;0;0;0;0;2.6;0.2;3.2;0;0;0;0
2000;10;6;0;0.2;1;0.4;15.4;0.4;1;5.4;2.2;0;0;2.8;0;0.8;1;3;22.200001;6.2;0;9.2;0.8;0;4;0;0;0;0;NA;0;0;0;0;0;0.2;0;0;0;0.2;0;0
2000;10;7;0;1.6;0.8;0.6;1.4;2.4;2.4;1.4;0;0.4;8;7.8;1.2;3.2;41.799999;13.2;9.2;0.6;1.6;0;7.2;2.2;12.2;17;29.2;14.2;12.6;NA;0;3.6;0.6;6.4;0.2;14;14.6;12.8;7.8;1.2;1.8;5
2000;10;8;0;6.6;17.6;29.4;40.4;1;0;0;0;16.6;0.2;0.4;6.2;0;0.6;0;0.4;0;3;0.2;8.6;0.6;4.2;0;0.2;1.6;2.2;NA;0;0;1;0;7.2;1.2;8.2;0;0;0;2.4;0
2000;10;9;0;0;0.6;2.6;5.4;0;0;0;0;0;0.2;0;0;0;0.4;3.2;1.2;1;5;0.8;2.6;2;8.2;1.6;0;0;0;NA;0;0;0;0;0;0.8;0;0;0;0;0;0
2000;10;10;0;0;1;2.8;4;0.2;31.2;11.8;0;0;0;0;0;0;0;0;0.2;0.4;0;0;0;0;3.4;0;0;0;0.8;NA;5.4;0;0.4;0;7.2;4.2;0;0;0;0;0.2;0
2000;10;11;0;10.8;0;0;2.4;12.6;4.8;0;0;8.4;6.8;9.8;1.6;13;24.800001;9.4;16.800001;1.2;0;0;0.6;4;16;16.6;33.8;26.8;16.2;NA;8.6;8;3.8;3.2;111.2;84.2;35.4;13.6;11.4;10.4;3.8;23.4
2000;10;12;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;19.2;0;0;0.2;34.4;67;0.2;0.2;0;151.8;0;0
2000;10;13;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;2.6;2.4;0;0;0;72.8;0;0
2000;10;14;0;0;0;0;0;0;4.3;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;1.2;2.2;NA;NA;1.4;5;0;5.8;12.8;1.2;0.2;1.4;7.2;0.4;1.8
2000;10;15;0;0;0;0;0;0;28.2;17.6;38.4;9;20.2;7.2;20.4;37.2;0;0;0;0;0;0;0;0;0;0.2;1.8;3.8;1.2;NA;NA;16.8;0.4;2;28.4;14.2;20;2;10.4;66.8;10.8;11
2000;10;16;4;4.2;2.4;0.4;0.4;15.4;0.1;0.4;5.6;20.8;30.2;25.2;22.2;34.2;2.8;5.8;4;7;3.8;5.4;2.2;7;4.6;12.6;15.6;24.6;17.2;NA;NA;15.2;7.2;15;20.4;37.6;22.2;12.8;37.6;13.8;5;20
2000;10;17;0;0;0;0;0;0;14.8;2.7;17.2;5.8;17.8;0.4;12.8;15.6;0;0;0;16.6;11;12.2;0;0;0;3.2;0.8;5.8;8.4;NA;0;19.6;3.2;14.6;31.6;15.8;9.6;1.6;7.4;40.6;14.8;4
2000;10;18;0;2.8;3.4;3.8;0;1.2;0;0.2;0;6;3.8;2.6;0.6;16.8;1.4;2.4;1.8;2;6.4;0;0;0;5.2;0.8;12.4;0.4;1.6;NA;0;1;0;0.6;1.8;0.8;1.6;2.2;13.4;0;0.6;0
2000;10;19;0;0.2;4.4;0.2;0;1.4;0;0;0.8;0;0;0;0;0;0;0.2;0;0;0;0;0.8;0;0;0.2;0.2;0;0;NA;0;0;0;0;0.2;0;0;0.6;0.2;0;0.2;0
2000;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.4;NA;0;0;0;0.2;0;0.2;0.2;0;0;0;0.2;0
2000;10;21;0;0;1.4;1.6;0;0;0;0;0;0;0;0;0.2;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0
2000;10;22;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0.2;0;0.4;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;0
2000;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;3.6;0.2;0;0;0.2;0.2;0;0.4;NA;0;0;0;0.4;0;0;0;0;0;0;0.2;0
2000;10;24;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.6;NA;0;0.4;0.2;0;0;0;0;0;0;0;0.2;0
2000;10;25;0;0;0.2;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;0;0.2;0;0.2;2.6;0;0;0;0;0;0.2;0.2
2000;10;26;0;0;0;0;0;0;2.2;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;3;0;2.4;1.8;5;0;2.2;1.4;0.2;0.2
2000;10;27;1;0;0;0;0;0.6;4;0;0;0.4;13.2;1.4;0;0;0.4;0.8;1.2;1.2;0;0;0;1.6;1.4;1.6;7.2;1.6;8.8;NA;NA;10.6;5.4;5.8;0.2;1.4;3.6;5.2;15.8;0;4.4;9.8
2000;10;28;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;0.2;0.2;0.2;0.4;NA;0;0;0.2;0.4;2.2;0;0;0.2;0;0;0.2;0
2000;10;29;0;0;0;0;4.6;0;0;0;0;0;8.4;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.4;NA;0.2;0.4;0.2;0.2;0;0;0;4.2;0;0;0.2;0
2000;10;30;0;0;0.2;0;0;0;1;0;0;17.4;0.8;1;1.2;6.8;0;0;0;0;0;0;0;0;0;0.2;0;5;10;NA;0;0.4;0.4;0;17.2;10.4;0;0;0;4;0.4;1.8
2000;10;31;0;0;0;0;0;0.2;24.6;6.8;0;0.4;14.4;0;0;1.4;2;0.2;0;0;0;0;0;0;0;2;2.4;2.8;1.4;NA;NA;0.8;5.8;0;23.4;50.2;5.2;0.2;2.2;33.8;7.8;3.4
2000;11;1;7;18.2;2;1.8;0.2;24.2;0.1;24.8;NA;8;3.6;18.8;0.2;6;14.8;15.8;17.4;9;3.6;0.4;17.6;11;40.200001;25;14.8;22;26.4;NA;NA;9;13.4;17.6;33.8;41.4;28;0.8;1.6;53.8;14;13.8
2000;11;2;0;0;0;0;0;0.4;30;6.4;NA;0;0;0.2;0;1.8;0;0;0;0;0;0.6;0.8;0;0;0.2;0.2;0;4.2;NA;NA;0;0.2;10;5.7;5.8;0;0.8;0;1.2;NA;0.2
2000;11;3;0;0;0;0;0;0;44.4;17;NA;2.2;9.4;0;0.4;0.2;14;0.4;2.6;0;0;0.2;0;0;3.6;23.4;8.4;21.6;24;NA;NA;19.2;28.4;12;59.6;108.2;12.2;10.2;2;68;NA;31.2
