yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1991;0.9615384615384599;-0.6538461538461533;-4.703703703703702;4.703703703703702;-1.8518518518518512;7.03846153846154;10.178571428571427;-2.73076923076923;1.2857142857142847;3.931034482758619;3.033333333333335;5.068965517241381;-7.814814814814813;-6.333333333333332;4.766666666666666;6.137931034482758;1.4827586206896548;4;-0.07407407407407263;1.7916666666666679;NA;9.517241379310345;-3.5600000000000023;1.724137931034484;0.5862068965517224;NA;2.370370370370374;-1.25;-2.642857142857146;1.928571428571427;-4.724137931034484;-0.3103448275862064;NA;-8.551724137931032;5;11.285714285714285;8.206896551724139;NA;5.933333333333334;2.6000000000000014
1992;0.9615384615384599;-2.6538461538461533;-6.703703703703702;-5.296296296296298;-6.851851851851851;4.03846153846154;1.178571428571427;10.26923076923077;6.285714285714285;-2.068965517241381;-0.966666666666665;9.06896551724138;2.185185185185187;-2.333333333333332;-1.2333333333333343;3.137931034482758;-7.517241379310345;4;-8.074074074074073;-3.208333333333332;NA;0.5172413793103452;-8.560000000000002;11.724137931034484;4.586206896551722;4.307692307692307;7.370370370370374;8.75;9.357142857142854;1.928571428571427;3.275862068965516;7.689655172413794;15;3.448275862068968;0;2.2857142857142847;-3.793103448275861;7.240000000000002;5.933333333333334;5.600000000000001
1993;-3.03846153846154;4.346153846153847;-1.7037037037037024;-0.2962962962962976;4.148148148148149;-2.96153846153846;-5.821428571428573;0.26923076923077005;6.285714285714285;-3.068965517241381;-14.966666666666665;-2.931034482758619;-3.814814814814813;1.6666666666666679;-4.233333333333334;-2.862068965517242;-7.517241379310345;1;2.9259259259259274;-2.208333333333332;0.9166666666666643;4.517241379310345;-4.560000000000002;-6.275862068965516;-8.413793103448278;-7.692307692307693;-6.629629629629626;-6.25;-2.642857142857146;3.928571428571427;-9.724137931034484;1.6896551724137936;-8;-5.551724137931032;-7;-9.714285714285715;-7.793103448275861;-12.759999999999998;-0.06666666666666643;-5.399999999999999
1994;-3.03846153846154;-11.653846153846153;-0.7037037037037024;-6.296296296296298;-6.851851851851851;-7.96153846153846;NA;-0.73076923076923;-2.7142857142857153;-6.068965517241381;-1.966666666666665;-6.931034482758619;-1.814814814814813;-5.333333333333332;-9.233333333333334;-3.862068965517242;-13.517241379310345;-4;-6.074074074074073;-4.208333333333332;-5.083333333333336;-0.4827586206896548;-6.560000000000002;-9.275862068965516;-4.413793103448278;-16.692307692307693;NA;-8.25;-4.642857142857146;-5.071428571428573;-9.724137931034484;-4.310344827586206;-6;NA;-2;-6.714285714285715;-0.7931034482758612;5.240000000000002;-1.0666666666666664;-3.3999999999999986
1995;0.9615384615384599;2.3461538461538467;1.2962962962962976;3.7037037037037024;-2.851851851851851;5.03846153846154;5.178571428571427;3.26923076923077;-4.714285714285715;-7.068965517241381;-8.966666666666665;3.068965517241381;-7.814814814814813;-7.333333333333332;-2.2333333333333343;0.137931034482758;-2.517241379310345;9;-4.074074074074073;-0.20833333333333215;3.9166666666666643;4.517241379310345;-5.560000000000002;6.724137931034484;-6.413793103448278;-13.692307692307693;3.370370370370374;-5.25;3.357142857142854;NA;3.275862068965516;-5.310344827586206;7;1.448275862068968;-8;-4.714285714285715;-7.793103448275861;2.240000000000002;-1.0666666666666664;-4.399999999999999
1996;10.96153846153846;8.346153846153847;2.2962962962962976;-0.2962962962962976;4.148148148148149;17.03846153846154;8.178571428571427;1.26923076923077;-4.714285714285715;9.93103448275862;10.033333333333335;15.06896551724138;8.185185185185187;NA;4.766666666666666;2.137931034482758;-2.517241379310345;6;10.925925925925927;6.791666666666668;NA;7.517241379310345;9.439999999999998;13.724137931034484;8.586206896551722;0.3076923076923066;NA;2.75;5.357142857142854;6.928571428571427;4.275862068965516;0.6896551724137936;5;9.448275862068968;8;10.285714285714285;3.206896551724139;16.240000000000002;11.933333333333334;6.600000000000001
1997;1.96153846153846;0.3461538461538467;-2.7037037037037024;3.7037037037037024;4.148148148148149;0.0384615384615401;-5.821428571428573;-0.73076923076923;-1.7142857142857153;-4.068965517241381;0.03333333333333499;6.068965517241381;2.185185185185187;NA;-2.2333333333333343;-6.862068965517242;-8.517241379310345;4;4.925925925925927;-0.20833333333333215;-17.083333333333336;4.517241379310345;4.439999999999998;-1.275862068965516;-6.413793103448278;-2.6923076923076934;-0.6296296296296262;-0.25;-5.642857142857146;1.928571428571427;-2.724137931034484;-6.310344827586206;-5;-17.551724137931032;-1;-2.7142857142857153;4.206896551724139;0.240000000000002;-6.066666666666666;2.6000000000000014
1998;-1.03846153846154;0.3461538461538467;2.2962962962962976;7.703703703703702;11.148148148148149;-0.9615384615384599;-4.821428571428573;-2.73076923076923;-4.714285714285715;6.931034482758619;3.033333333333335;2.068965517241381;-0.8148148148148131;NA;-3.2333333333333343;-0.862068965517242;3.482758620689655;10;-0.07407407407407263;4.791666666666668;4.916666666666664;6.517241379310345;-3.5600000000000023;-3.275862068965516;-0.4137931034482776;-7.692307692307693;3.370370370370374;-6.25;-8.642857142857146;-4.071428571428573;-6.724137931034484;-6.310344827586206;-11;-12.551724137931032;-3;5.285714285714285;-2.793103448275861;-3.759999999999998;-5.066666666666666;-2.3999999999999986
1999;4.96153846153846;6.346153846153847;3.2962962962962976;8.703703703703702;5.148148148148149;13.03846153846154;2.178571428571427;4.26923076923077;NA;NA;-2.966666666666665;13.06896551724138;NA;-0.33333333333333215;1.7666666666666657;-7.862068965517242;1.4827586206896548;4;1.9259259259259274;3.791666666666668;11.916666666666664;5.517241379310345;16.439999999999998;5.724137931034484;2.5862068965517224;-4.692307692307693;10.370370370370374;NA;NA;2.928571428571427;4.275862068965516;NA;3;-1.551724137931032;NA;NA;3.206896551724139;3.240000000000002;-0.06666666666666643;0.6000000000000014
2000;-7.03846153846154;-5.653846153846153;-0.7037037037037024;-11.296296296296298;-9.851851851851851;-2.96153846153846;5.178571428571427;1.26923076923077;NA;-6.068965517241381;-6.966666666666665;5.068965517241381;-7.814814814814813;1.6666666666666679;-1.2333333333333343;-12.862068965517242;-4.517241379310345;-12;-7.074074074074073;-11.208333333333332;-11.083333333333336;-6.482758620689655;0.4399999999999977;NA;NA;NA;NA;NA;NA;NA;NA;5.689655172413794;NA;7.448275862068968;NA;NA;NA;8.240000000000002;5.933333333333334;-2.3999999999999986
