yy;mm;dd;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
2011;6;24;0;0;0;0;0;9.7;6.4;20.9;9.2;23.9;0;0;0;0;0;0;0;4.4;0.1;13.1;8.4;4.5;0;0.7;NA;0;0.4;0;7.2;10.2;12.8;0.4;2.8;32.6;0;0;0;0.2;0;0
2011;6;25;0;0;0;0;0.5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0.8;0.2;0;0;0;0;0;0;0;0;0;0
2011;6;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;NA;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0
2011;6;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0
2011;6;29;0;0;0;0;0;0;0;0;0;0;0;0;3;1.4;0;0;0;0;2.6;0;0;0.4;0;0;NA;4.6;0.2;3;0;0;0;0;0;0;12;1.8;12.8;0;0;0
2011;6;30;0;3;17;0.5;0;2.5;3.4;0.6;1;2;10.6;5.4;0;0;13.6;0;0.4;12.2;1.2;0;1.8;0.3;0;0;NA;0;1;0.2;8.8;1.6;14;2.8;0;2.6;0;0;0;0.2;2;0
2011;7;1;0;3;15;1;16;0;0;0;0;0;0;0;0;10.8;0;0;0;2.2;0;0.1;0.4;0.4;7.3;0.2;NA;8.2;0.2;0;0;0;0;0;0;0;0;0;0;0;2.6;0
2011;7;2;0;0;0;0.8;0.5;0;0;0;0.2;0;9.8;55;0;3.4;4.8;23.8;6.4;0;0;0;0.8;0;0;0.3;NA;0;0;0;0;0;0;13.2;0;0;0;0;0;0;0;0
2011;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;7;4;35.1;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;14.4;0;0.3;0;0;4.4;0.7;NA;0.6;0;0;0;0;0;0;0;0;4.4;11.6;0.8;1.8;0;1
2011;7;5;5.1;14;42.9;8.9;23.9;0;21.8;8.6;0;1.4;0.2;1.6;2.2;0;22;1.4;1.8;19;6.6;4.2;27.6;9.8;4.8;0.1;NA;0;0;0;24.4;9.2;0;13;3.8;4;0;0.2;0;0.2;18;1
2011;7;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;19;0.2;0;0.1;0;0;0;0;NA;0;0;0;0.8;0;0.2;0;1.8;0;0;0.2;0;0;0;0
2011;7;7;0.5;0;0;0;0;1.3;1.8;0.1;2.2;0.1;0;0;0;0;0;0;0;9.2;1.9;0;0;0.1;5.1;2.8;NA;0;39.8;8.2;0.2;1;4.4;0;1.4;0;6;21.8;0.6;2.8;0;0
2011;7;8;24.9;0;1;0;0;14.2;0;12.9;13.6;1.9;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;NA;0;7;11.6;6.2;4.4;5;6.6;4.8;1;8.2;2.2;0.2;0.2;0;0
2011;7;9;0;0;0;0;0;0.1;0;4.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0.4;0;0;0;0;0;1;0;5.4;0;0;0
2011;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;2;1.6;0.2;0;0;0;0;0;6;3.2;14.6;0;0;0
2011;7;11;2;0.5;7.9;0;0;0.1;1;13.3;6;0.4;0;0;0;0;0;0;0;1.4;5.1;0;0;0;0.3;0.4;NA;0;0;1.2;5.6;3;11.2;4;5.8;6;0;0;0;0;0;0
2011;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.6;1;0.2;0;0;0;0;0;4.6;8;3.6;0;0;0
2011;7;13;17;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;30.8;137.6;0.2;0;0;0;0;0;53.4;88;29.8;NA;0;2
2011;7;14;0;0;0;0;0;10.2;13.5;12.3;17.4;28.1;0;0;0;0;0;0;0;9.8;0;0;0;0;0;0;NA;0;0.4;0;7.2;15;21.6;0;36.4;37.6;0;0;0;0.2;0;0
2011;7;15;0;0;14;0;0;6.2;10.5;0;8.2;0.4;0;0;0;0;0;0;0;21.6;22;1.5;0.2;66.8;74.9;51.9;NA;0;0.2;0;4;2.8;4.8;0;0;0;0;0;0;14.4;0;0
2011;7;16;0;0;10.9;0;0;0.2;0.8;22.3;5.4;1;0;0;0;0;0;0;0;2;0.3;3.9;0;1.9;0.8;0.9;NA;0;0.2;1.4;17.8;14.4;0.2;0;6;6;0.2;0.2;2;9.8;0;0
2011;7;17;3;0;0;0;0;0;0;1.5;1;0;0;0;0.2;0;0;0;0;34.6;8.1;1.7;9.5;0;34.1;23;NA;41.8;11.2;34.4;4.2;1;1.2;0;0;2.6;20.8;21.2;19.4;6.4;0.2;0
2011;7;18;0;1;3;0;0;23.1;11.4;8.1;11.2;5.8;0.4;0;0;0;0;0;0;5.2;2.8;9.6;0.1;0.2;21;13.9;NA;0.2;12.4;0.4;2.8;4.2;16.2;2.6;2.8;6.2;0.2;2.8;0;2.4;0;3
2011;7;19;14;2;0;0;0;1.5;1;1.1;2.4;0;0;0;11;21.8;0;0;0;10.6;9.7;1.3;0.1;4.7;11.3;0;NA;7.6;50;31;0.2;0.2;2.8;0;0;0.2;27.6;22.8;8;3.6;9.2;10.9
2011;7;20;0;3;7.9;7.1;5.1;3.5;5.2;14.4;12;18;38.2;10.4;0.2;0.2;11.4;26.6;8.6;5.6;6.3;4.3;3.4;1.7;37.9;18.1;NA;3.6;0.2;0.2;3.8;8.6;7.8;3.6;12;31.2;0;0;0;5.4;2.2;0
2011;7;21;0;0;0;0;0;0;0;0.8;0.4;0;0;0;0;0;0;0;0;7.8;8.9;2.7;9.1;1.4;1.5;0.8;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;1.2;0;0
2011;7;22;0;0;0;0;0;0.9;0.6;0;2;0.3;0;0;0;0;0;0;0;2.4;0;9.4;17.1;43.5;24.7;10.8;NA;0;0;0.8;1;0;0.6;2.2;4.4;0;0;0.4;0;0;0;0
2011;7;23;0.8;30;3.6;0;0;0.8;6;10.1;4.8;11;0;0;9.6;0;0;0;0;16.4;12.4;10.7;22;28;46.5;14.7;NA;13.6;2.2;0;2.8;0;0;15;0.2;7.6;0;5;0.4;NA;0.2;0
2011;7;24;0;13;16;1;3;0.4;6.6;21;3.2;6.6;11.4;11;13.4;9;4.6;3;0;23.8;27.8;25.4;24.9;17.3;23.7;32.1;NA;0.2;1.4;0;2.8;15.2;10.6;2;1.6;16.4;0;0;0.8;NA;36.2;0
2011;7;25;0;0;0;4.1;10.2;0;0;0;0.2;0;0.8;0;0;0;0;0.2;14.2;1.4;0;0.3;0;0;0;0;NA;0.8;0;0;0.2;0.4;0;0;0;0;0;0;0;NA;0.2;0.8
2011;7;26;0;0;0;0;0;0;0;0.1;0;0;1;0;0;1.8;0;0;0;0;0;0;0;0;0;4.3;NA;2.6;0.2;0;0;0.2;0;0;0;0;0;0;0;1.4;0.2;0
2011;7;27;5.1;0;0;9.9;13;0;2.6;1.2;1;3.3;0;0;0;9.2;0;0.6;11.8;16.6;3.5;6.5;0;0.2;0;0;NA;0;1.8;5.8;0.6;1.6;0;0;0;0.4;5.4;8;1.6;1.4;0;5.1
2011;7;28;0;3;7.1;15.5;25.9;6.5;2.2;0;9.6;0;6;0.2;0.2;1.6;13.6;3;29.8;0.4;0;0.8;0;0;0;2.6;NA;9;5.6;0.4;0;4.8;14.8;0;3.8;0;8.4;0;0.4;9.2;0;0
2011;7;29;0;0.5;0;0;0;0;1.5;0;0;0;0;0;0;17.6;0;0;0.2;2.8;0.2;11.4;0;0.1;0;0.1;NA;1.2;0;0.2;1.8;4.4;2.2;4.2;1.2;0;1.2;0;0;0.2;0.2;0
2011;7;30;0;0;0;0;0;0;0;0;0;0;0;15.8;0;0;0;16;0;0.6;13.9;7.8;1.5;5.5;3.3;1.5;NA;0;0;0;0;0.2;0.6;0.2;0;0;0.2;0;0;0;17.6;0
2011;7;31;1;0;21.1;0;0;0;0;0;0;0;0;0;0;8.2;0;0;0;2;0;0.1;0;0;0;0.1;NA;0.2;0;0;0.2;0;0;3;8.4;0;3;1.4;0;2;1.4;0
2011;8;1;0;0;0;0;0;4.4;2.5;0.3;0;0;0;0;0;0.2;0;7.2;1.4;7.4;3.6;0;3.3;1.2;0.4;1.8;NA;0;0;0;0.8;16;17.6;0;7.8;0.2;0;0;0;6.2;0;0
2011;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0.2;0.1;0;0;0;0;0;NA;0;0;0;0.2;6.4;1.2;0;1.8;0.4;0;0;0;0;0;0
2011;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.8;1;0.1;0;4.8;5;12.2;NA;0;1.8;5.6;0;0;0;0;0;0;3;11;2.2;4.2;0;0
2011;8;4;0;0;0;0;0;0.5;3;15.6;10;6;0;0;0;0;0;0;0;2.2;6;0.3;23.4;1.6;0;0.4;NA;0;0;0.2;2.8;8.6;11.8;0;2.6;15.8;0;0;0;0.2;0;0
2011;8;5;10.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;NA;0;42.6;4.6;0;0.2;0.8;0;0;0;8;8;4.4;4;0;0
2011;8;6;0;0;0;0;0;6.8;7.5;12.9;31.4;23.4;0;0;0;0;0;0;0;4.4;3.1;0.2;0.7;0.5;0.8;0;NA;0;1;2.2;12.4;18;18.2;26.4;6.4;9.4;3.4;0;3;12;6.8;0
2011;8;7;2.5;0.8;0;0;0;0.3;0.4;6.2;18;0;0;0;0;0;0;0;0;4;0.2;0.6;14;30.9;52;16.7;NA;0;1.2;8.6;1.6;0;6.6;1.4;2.4;1.6;11.6;8.4;14.4;4.2;3.2;0
2011;8;8;0;0;0;0;0;5;3.8;3.8;12.8;2;0;0;0;0;0;5.4;0;0.2;0;0;2.6;0;27.6;42.1;NA;5;0.2;0;6.4;7;18.2;5.8;6.6;3.2;0;0;0;25.4;0;0
2011;8;9;0;0;0;0;0;2.7;0;16.4;19.2;1.6;0;0;0;0;0;0;0.4;7.2;0;0;16.6;0.8;6.7;10.3;NA;0;0;0;0;3.2;5.6;0;0.2;1.8;0;0;0;0.2;0;0
2011;8;10;0;0;0;0;0;0.1;0;2.3;0.4;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0
2011;8;13;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0
2011;8;14;3;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0.4;0;0;0;0.6;3;1.4;0.2;0;0
2011;8;15;0;0;0;0;0;17.2;1.5;16.5;3.4;0.2;0;0;0;0;0;0;0;22.6;0.9;0;0;0;12;16.5;NA;0;0.4;0.6;26.8;4.4;19.2;35.8;15.6;4.8;1;0.8;2.8;NA;0;0
2011;8;16;0;0;0;0;0;2;13;5.3;13.2;9.4;0.4;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0.1;NA;0;0;0;21.4;8.6;10.8;11.4;12.2;20.8;0;0;0;0.2;0;0
2011;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;14.6;0;0;4.6;0;0.2;0;0;0;0;0;0;0;0;0
2011;8;18;0;0;0;0;0;0.1;0;0;0.2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0.2;0;0.2;4.2;2.2;0.2;0;0;0;0;1.8;5.2;0;0;0
2011;8;19;0.8;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;3;0;0;0;0;0.1;0;NA;0;0;0;12;0;0;0;0;0;3.6;0.2;0;0;0;0
2011;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;NA;0;0;0;0;1.8;0;0;0;2;0;0;0;0;0;0
2011;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;4.8;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2011;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;4.2;6.2;2;0;0;0
2011;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;NA;0;0;0.6;0;0;0;0;0;0;1.6;5;2.2;0;0;0
2011;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;NA;0;0.2;2.2;0;0;0;0;0;0;0.2;13;20.4;0;0;0
2011;8;27;0;0;5.1;0;0;5.7;8.5;0.5;2.6;0.6;0.6;0;0;0;0;0;0;43;5.7;0;0;0.8;2.7;20.3;NA;3.8;0;49.4;0.6;0.6;19.2;1.6;0.2;0.8;10.6;42.8;2.4;NA;0;0
2011;8;28;0;0;0;0;0;13.2;6.8;3.7;8.2;7.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;16.8;0.4;11.8;0;1.4;0.6;0;0;0;0;0;0
2011;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
2011;8;31;0;0;0;0;0;0;0;1.2;1.8;0;0;0;0;0;0;0;0;2.4;7.9;0;0.2;2.6;15.3;1;NA;0;0;0;20.6;0;0;0;0;0;0;0;0;0;0;0
2011;9;1;23.1;4.1;0.5;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;20;7.5;1.4;0.5;1.1;6.4;0;NA;0;3.8;0;27.6;0;0.2;0;0;0;4;1.8;9.2;0;0;0
2011;9;2;0;0;0;0;0;0;0;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0.2;NA;0;0;0;23;2.8;7.8;1.4;8.2;4.4;0;0;0;0;0;0
2011;9;3;0.5;0;0;0;0;0.3;0.6;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0.2;2.4;2.4;7;0.4;0.4;0;0;0.6;14.2;25.6;20.6;0;0;0
2011;9;4;7.9;26.9;2;0;0;4.8;2.5;0;0;0;0;0;11.6;0.2;0;0;0;29.2;41.2;1.8;10.2;6.4;14.1;6;NA;47;16.2;63.2;21;0;11.2;0;0;0.6;27.4;39.8;18;NA;34.6;5.1
2011;9;5;7.9;71.9;18;0;0;27.8;32;22.3;14.6;6.8;10.2;7.8;3;1.2;0.6;23.6;0.8;22;6.2;0.9;10.2;0.6;1.8;1.8;NA;5.2;1.6;1.4;32.2;8.6;57.8;15.2;11.6;11.2;0.4;0.6;0.2;3.2;2.4;0
2011;9;6;0;0;0;0;0;3;7.8;6.7;1.4;3.6;0.8;2.6;4.2;0.4;0;0.2;0;10.6;0.3;0;0;0.1;0;0;NA;0.2;0;0;1.4;5.8;14.4;3.2;1.8;3;0;0;0;0.4;4;0
2011;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;NA;0;0;0;0.4;0;0.2;0;0;0;0;0;0;0.2;0;0
2011;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2011;9;9;0;0;0;0;0;0.2;0;0.5;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0
2011;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0
2011;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;1.8;3.4;0.2;0;0.2;0;0;0;5.8;7.4;2.4;0;0;0
2011;9;12;0;0;1;0;0;23.4;5.2;6.1;2;10;0;0;0;0;0;0;0;0.4;1.4;0;0.3;0.7;0;5.5;NA;0;0;0;0.6;1.6;12.2;0;3.2;6;0.2;0;0.6;2.4;6.2;0
2011;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0
2011;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;3.3;2.2;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0
2011;9;15;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;1.2;0;0;0;0;0;3;0.1;NA;0;0;0;5.8;0;0.4;0;0;0;0;0;0;0;0;0
2011;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0
2011;9;17;29;0;0;0;0;2.7;0;1.2;3;0;0;0;0;0;0;0;0;7.4;0;0;0;0;0;0.6;NA;0.2;8.2;6.4;0.4;0;0.2;0;0;0;8.4;19.4;12.8;4.2;0;0
2011;9;18;19.8;1;3;0;0;12.2;5;13.6;52.8;32.6;0;0;5.2;2.6;0;0;0;49.2;25;29.4;25;11.8;71.2;37;NA;80;12.4;5.6;12;13;25.8;0;18.2;36.2;7.8;6.6;9.8;50.6;6.4;0.8
2011;9;19;0;1;10.2;25.9;34;74.9;62;53;92.8;46.2;21.8;4.8;0.2;4.8;10.8;19.6;23.4;54;33;29.5;41.7;26.5;82;90.9;NA;0.2;0;0;27.8;53.4;74.6;32.4;54;53.4;0;0;0;36.4;5.4;0
2011;9;20;0;0;0;24.1;16;1.3;6.1;23;4.4;8.2;7.8;3.6;0.2;4;8;1.8;32.8;0;0;0;0;0;0;0;NA;0;0;0;0.4;10.4;0.8;9;1.2;4.2;0;0;0;0;0.6;0
2011;9;21;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;5.4;0.2;0;0;0;0;0;0;NA;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
2011;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0
2011;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0
2011;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;NA;0;0;0;3.8;0;0;0;0;0;0.2;0;0.6;0;0;0
2011;9;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0
2011;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0
2011;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2011;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2011;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0.1;NA;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0
2011;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.1;5.6;0.8;NA;0;0;7.6;0.2;0;0.2;0;0;0;1;0;4.2;0;0;0
2011;10;7;0;1;4.1;4.1;0.8;17.2;22.2;34.5;31.2;30.2;0.8;0;4.2;8;1;14.4;0;39.8;16.7;35.2;62.2;26.3;37.3;61.4;NA;7.2;0.6;0.6;0.2;35.8;36.8;22;23.6;31.6;1.8;0.4;7.4;39;15.2;0
2011;10;8;0;0;0;0;0;0.2;1.8;2.4;0.6;0;17.8;13.2;0.4;0;17.4;11.6;1.2;0;0;0;1.3;0.2;0;0.4;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0
2011;10;9;0;0;0;0;13;5.4;1;2.9;1;0;0;0;0;2.2;0;0;8;0;0;0;0;0;0;0;NA;0;0;0;0;1.6;2.2;0;0.2;0;0;0;0;0;0;0
2011;10;10;0;0;0;0;0;2.9;2.1;5.2;4;1;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0.3;NA;0;0;0;0;0.8;0;0;0.2;0;0;0;0.4;0.2;0;0
2011;10;11;0;0;0;0;0;0.2;0.6;3.2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2011;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2011;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
2011;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;19;0;4.1;0.5;0;0;0;0;0;0;0;0;0;1.2;0;0;5.2;0;11.2;4.8;4.5;10.8;7.7;19.3;4.1;NA;80.8;0.6;0;0;0;0;2.4;0;0;0.4;0;3.8;4;1;2
2011;10;20;0;19;19;20.1;17;5;11;7.7;11.2;6;6.8;12.2;17.8;20;7.8;29.2;0;26;52.4;55.1;71.6;51.6;91.3;65.7;NA;4.4;0;0;0;10;32;35.6;13.8;6.4;0;0;0;6;35.4;0.8
2011;10;21;0;0;0;15;10.9;0;0;0.1;0;0;14.4;11;0;2.2;15.8;6.6;35.6;0;0;0;0;0;0;0.1;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;10;22;0;0;0;1;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
2011;10;24;0;1;0;0;0;0;0;0;0;0;0.2;0;0.4;0.2;0;0;0;1.4;1.7;0.8;1.3;1.9;0.8;0.4;NA;6.8;2.4;2;0;0;0;0;0;0;3.2;1.6;0.6;0;1.6;0
2011;10;25;14;42.2;20.1;0;0;0;0;0;1.8;0.2;1.8;2.8;NA;0.6;3.2;18.8;0;110;37.7;9.7;27.7;22.8;56.8;22.2;NA;76.2;45.4;46.6;0;0.2;1.4;7.8;4.2;2.6;27.8;16.4;6;26.8;22.4;61
2011;10;26;0;16;27.7;18.8;19;14.9;17;16.4;32;26;59.8;33.8;NA;22.4;29.4;160;5;161;49.1;97.1;70.3;44.6;81.3;48.6;NA;0;1.2;0.2;0;43.4;36.8;88;55.8;41;0;0;0.2;19;12.8;0
2011;10;27;0;0;0;0;0;0;0.6;1.4;1;0;0.8;0;NA;0;2;0.2;12.6;0;0;0.2;0;0;0;0;NA;0.2;0;0;0.2;2.4;0.2;0;0;2;0;0;0;0;0.2;0
2011;10;28;0;0;0;0;0;0;0;0;0.2;0;0.2;0;NA;0;0;0;0;0;0;0.2;0;0.1;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.4;0
