yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1991;17.76451612903226;11.86086956521739;11.082278481012658;8.52089552238806;9.837974683544305;7.349333333333334;7.857317073170731;9.11875;10.193406593406594;6.641249999999999;13.105617977528091;10.557894736842105;10.720588235294118;9.48314606741573;9.208571428571428;16.405504587155963;12.515686294117646;17.999065420560747;13.86888888888889;13.554320987654322;16.751578947368422;12.973809523809523;20.170652173913044;12.362857142857141;13.336666666666668;12.55;16.213157894736842;18.52238805970149;9.73409090909091;8.543434343434344;13.3625;NA;9.200000000000001;7.672380952380952;10.535416666666666;23.95820895522388;11.136986301369863;8.232954545454545;11.444736842105263;10.242372881355932
1992;10.988888888888889;11.4225;11.925316455696203;6.682758620689656;11.424528301886792;8.38019801980198;7.725454545454545;7.8238095238095235;10.226605504587157;7.977528089887641;11.364705882352942;10.997260273972602;7.745945945945946;10.304109589041097;7.544117647058823;19.544067796610168;13.029545454545454;21.317857142857143;14.065517241379311;NA;15.60576923076923;12.856382978723405;18.609174311926605;11.462385321100918;13.374603174603175;16.16;17.41359223300971;15.906382978723405;11.867326732673266;9.6;12.225641025641027;17.25263157894737;13.320833333333333;9.612631578947369;10.550877192982457;16.42608695652174;8.256435643564355;10.57904761904762;11.852631578947367;12.988709677419354
1993;12.33972602739726;11.805063291139241;8.932530120481928;NA;7.497260273972602;7.537078651685393;6.968867924528302;7.7596491228070175;9.04811320754717;8.962666666666667;8.617582417582419;9.142424242424243;8.25079365079365;8.130555555555555;7.270422535211268;16.317757009345794;8.720454545454546;15.31926605504587;12.073417721518986;NA;14.280999999999999;10.910843373493977;13.000961538461537;12.54018691588785;13.56969696969697;14.844859813084113;15.43;18.756701030927836;10.69438202247191;NA;11.66842105263158;11.16530612244898;10.022988505747126;6.967567567567568;12.643859649122808;22.095454545454544;11.122330097087378;10.074226804123711;7.861971830985916;13.926315789473684
1994;13.112307692307692;13.837333333333333;9.834999999999999;9.0234375;8.46231884057971;7.3052631578947365;6.916981132075472;7.990816326530613;8.661764705882353;8.685526315789474;14.347826086956522;11.054545454545455;9.25625;9.533333333333333;7.773134328358208;20.38857142857143;9.913580259259259;17.538317757009345;NA;NA;14.411494252873563;12.641975308641975;14.060714285714285;14.228712871287128;13.862857142857143;13.583636363636364;15.463461538461539;NA;11.160869565217391;9.225531914893617;11.26271186440678;13.269565217391303;9.930232558139535;8.56829268292683;13.730097087378642;22.242391304347827;14.042553191489361;9.20388349514563;10.418181818181818;13.017543859649123
1995;8.591228070175438;9.464583333333334;10.540860215053764;8.658823529411764;9.51;6.248192771084337;5.8500000000000005;6.693965517241379;8.234615384615385;7.028571428571429;9.772815533980582;9.688636363636364;7.887096774193548;9.702222222222222;9.7075;15.135820895522388;8.872413801724138;14.171544715447153;13.229411764705883;NA;15.245217391304347;12.914814814814815;14.137190082644628;10.230973451327433;12.811428571428573;13.39056603773585;17.604901960784314;15.628235294117648;9.03695652173913;7.796226415094339;8.650420168067228;12.894845360824743;7.586046511627907;7.877142857142857;10.957142857142857;14.579310344827586;10.466666666666667;7.2598130841121495;10.029213483146068;11.653846153846153
1996;9.77920792079208;11.582142857142857;10.555102040816328;9.494623655913978;11.588732394366197;7.2122448979591836;6.586666666666667;8.404273504273505;10.269298245614035;NA;10.847540983606558;10.044897959183674;10.44047619047619;8.637383177570094;9.457471264367815;17.046969696969697;10.69217392173913;18.822834645669293;13.469811320754717;14.553508771929824;14.736206896551725;14.349557522123893;21.081967213114755;14.82521739130435;12.264;14.167883211678832;15.249557522123894;16.3875;10.003636363636364;10.544230769230769;9.053846153846154;10.48062015503876;9.702970297029703;NA;11.15925925925926;12.893457943925233;8.933928571428572;9.67457627118644;10.094736842105263;9.944578313253011
1997;9.679545454545455;11.986153846153847;10.367164179104478;9.598461538461539;7.867741935483871;7.54125;7.036363636363637;7.702564102564103;9.363725490196078;NA;11.070833333333333;9.48235294117647;8.487301587301587;8.898666666666667;6.4222222222222225;14.514000000000001;12.183529435294117;18.02;12.04;11.807954545454544;14.501052631578947;12.918181818181818;16.56153846153846;8.855963302752293;12.37704918032787;16.753086419753085;15.992592592592594;12.863414634146341;NA;9.021052631578947;10.089320388349515;13.792207792207792;10.208333333333334;NA;7.828235294117647;12.365714285714287;7.033333333333333;9.4125;9.628985507246377;NA
1998;12.711538461538462;12.905555555555557;9.692105263157895;8.034375;7.125;7.72235294117647;6.634444444444445;7.911206896551724;9.492452830188679;9.576470588235294;11.369767441860464;8.51044776119403;9.272413793103448;7.928571428571429;8.203636363636363;16.12;10.070967752688173;18.951960784313723;12.81086956521739;13.074226804123711;18.92828282828283;13.494252873563218;18.707407407407405;12.04814814814815;15.151851851851852;14.214457831325301;16.960919540229884;15.597333333333333;11.015384615384615;9.354545454545455;9.724528301886792;11.865060240963855;9.995061728395061;9.425974025974025;9.14186046511628;12.093506493506492;8.280701754385966;9.023853211009175;9.51388888888889;14.195744680851066
1999;13.12027027027027;11.852054794520548;NA;NA;9.027272727272727;7.9392523364485985;7.516216216216216;7.421259842519685;10.04453781512605;9.197701149425288;12.904587155963304;10.404761904761905;8.48955223880597;8.373809523809523;8.748571428571429;16.306766917293235;11.071428571428571;19.56293103448276;12.894949494949493;NA;12.125;11.995180722891567;NA;11.6099173553719;12.621917808219179;14.644247787610619;13.454205607476634;15.93673469387755;10.184158415841583;9.371929824561404;9.651798561151079;14.036363636363635;9.608695652173912;NA;9.215126050420167;14.895918367346939;6.9341880341880335;8.72436974789916;11.323076923076924;14.832608695652173
2000;14.336363636363636;10.771951219512195;10.32967032967033;6.659090909090909;6.2542857142857144;8.545132743362831;9.354054054054053;9.156410256410256;10.391044776119404;8.653061224489797;10.931372549019608;7.631884057971015;7.535593220338983;8.84225352112676;7.288888888888889;18.166942148760327;8.90989010989011;24.264227642276424;12.186138613861386;14.118556701030927;15.859615384615385;13.102970297029703;20.92695652173913;14.03931623931624;18.430985915492958;17.7375;21.398130841121496;21.122772277227725;9.149019607843139;10.172649572649574;13.836799999999998;14.36153846153846;10.041509433962265;9.601960784313725;13.716513761467889;23.994059405940597;10.627368421052632;10.884745762711866;8.735897435897435;15.35820895522388
