yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1994;138.42758620689656;198.3357142857143;-118.97777777777776;-22.587999999999994;21.99666666666667;-55.870000000000005;-89.17586206896553;-72.66333333333333;-57.89666666666665;-31.214285714285694;298.88965517241377;101.83333333333334;14.979310344827582;-23.14482758620693;-98.27586206896552;139.3269230769231;-55.879999999999995;-173.85666666666668;NA;NA;-16.843333333333305;-12.576666666666654;-295.0785714285714;31.99000000000001;-53.400000000000006;-147.744;-96.98333333333335;NA;69.36896551724138;8.565517241379297;-94.82857142857145;-50.131034482758594;-125.90769230769232;-166.76296296296294;276.6533333333333;529.26;251.85333333333335;-86.36153846153846;-52.29166666666666;99.62592592592594
1995;-100.97241379310344;-76.9642857142857;20.422222222222246;31.112000000000023;127.69666666666663;-57.670000000000016;-129.17586206896553;-116.26333333333332;-182.99666666666667;-44.1142857142857;-81.7103448275862;90.6333333333333;-64.02068965517242;47.45517241379309;166.7241379310345;-109.67307692307696;-49.68000000000001;-482.0566666666667;-58.019230769230774;NA;51.75666666666666;129.42333333333335;-267.47857142857146;-183.01;39.599999999999994;-63.04399999999998;154.01666666666665;-100.77037037037036;-130.03103448275863;-31.634482758620692;-203.62857142857143;16.668965517241418;-161.7076923076923;-135.16296296296295;39.05333333333334;-39.94;43.85333333333335;-157.56153846153848;-16.89166666666665;30.025925925925918
1996;48.82758620689654;175.8357142857143;24.622222222222234;148.11200000000002;181.79666666666665;42.33000000000001;21.224137931034477;1.2366666666666788;148.00333333333333;NA;32.08965517241381;121.23333333333332;121.77931034482756;27.8551724137931;119.12413793103448;135.926923076923;106.72000000000003;181.74333333333334;203.58076923076925;236.952;-145.04333333333332;199.42333333333335;474.3214285714285;451.19;22.400000000000006;71.95600000000002;242.8166666666666;-56.97037037037035;-0.6310344827586221;43.9655172413793;-115.82857142857145;-67.5310344827586;47.69230769230768;NA;125.65333333333331;-201.54000000000002;-1.2466666666666697;176.43846153846155;-13.091666666666669;-122.37407407407409
1997;-43.37241379310345;3.7357142857142946;-49.377777777777766;48.512;-2.6033333333333246;18.329999999999984;52.22413793103448;-36.06333333333333;66.40333333333336;NA;-17.910344827586215;-92.56666666666669;-36.42068965517241;-9.744827586206895;-83.07586206896552;-223.27307692307693;59.72000000000003;-152.85666666666668;-141.21923076923076;3.551999999999964;-38.843333333333305;70.22333333333336;-47.678571428571445;-230.21;-58.19999999999999;98.05599999999998;-64.78333333333336;-347.77037037037036;NA;-118.23448275862069;-22.828571428571422;-131.13103448275862;10.49230769230769;NA;-243.94666666666666;-339.74;-192.54666666666668;-53.561538461538476;-178.29166666666666;NA
1998;-34.572413793103436;196.73571428571432;-11.177777777777777;-70.38799999999998;-167.40333333333334;-4.3700000000000045;-150.77586206896552;125.13666666666666;-7.396666666666647;228.5857142857143;-59.910344827586215;-138.36666666666667;-31.620689655172413;-148.1448275862069;-38.475862068965526;2.7269230769230717;-60.28;-157.9566666666667;57.78076923076924;167.652;595.5566666666667;-31.176666666666677;190.7214285714286;-1.2099999999999795;73.4;-173.54399999999998;-64.78333333333336;-254.57037037037037;-0.6310344827586221;-25.234482758620686;-291.42857142857144;-211.3310344827586;-87.1076923076923;-51.562962962962956;-172.94666666666666;-349.94000000000005;-171.34666666666666;58.03846153846152;-51.091666666666654;85.62592592592594
1999;196.72758620689658;85.53571428571428;NA;NA;-43.403333333333336;15.329999999999984;74.62413793103445;-34.46333333333334;99.40333333333336;70.7857142857143;205.68965517241384;85.43333333333331;-12.620689655172413;-48.744827586206895;17.724137931034477;130.3269230769231;115.92000000000002;14.74333333333334;-101.41923076923075;NA;-122.24333333333331;-133.57666666666665;NA;37.389999999999986;40.00000000000003;221.45600000000002;-77.58333333333337;12.029629629629653;60.56896551724137;18.16551724137932;44.771428571428544;107.46896551724137;-59.7076923076923;NA;-93.94666666666666;-192.54000000000002;-118.74666666666667;15.038461538461519;95.30833333333337;27.62592592592594
2000;255.82758620689654;-26.264285714285705;161.62222222222223;-102.488;-167.40333333333334;186.73;70.3241379310345;79.93666666666667;247.80333333333334;-13.014285714285705;61.08965517241381;-107.96666666666668;-48.62068965517241;-44.54482758620691;-114.47586206896551;198.72692307692307;-96.27999999999997;731.1433333333334;49.380769230769204;50.051999999999964;55.55666666666667;105.62333333333333;206.92142857142852;85.79000000000002;480.79999999999995;487.65599999999995;549.0166666666667;605.8296296296296;-47.83103448275861;156.3655172413793;253.97142857142853;209.26896551724144;89.49230769230769;-39.762962962962945;443.6533333333333;794.46;206.8533333333333;300.03846153846155;-102.49166666666665;290.6259259259259
2001;-134.17241379310343;-27.464285714285694;56.422222222222246;-96.68799999999999;47.19666666666666;26.42999999999998;-125.17586206896553;20.336666666666673;33.00333333333333;-38.014285714285705;-24.710344827586198;10.433333333333309;-22.420689655172424;-73.74482758620691;-26.875862068965517;-200.87307692307695;41.920000000000016;-370.5566666666667;-96.81923076923078;-117.44800000000004;-21.043333333333294;-143.37666666666667;223.52142857142854;-141.01;-170;-67.94400000000002;159.81666666666666;-335.77037037037036;-116.03103448275863;45.9655172413793;-84.02857142857144;-225.9310344827586;-167.30769230769232;-169.16296296296295;-252.54666666666668;-426.34000000000003;-157.14666666666668;-80.76153846153846;NA;-56.97407407407408
2002;180.72758620689658;64.33571428571429;101.62222222222223;-14.687999999999988;-5.803333333333342;40.92999999999998;290.92413793103447;-11.663333333333327;12.103333333333353;-42.214285714285694;171.4896551724138;20.833333333333314;-35.22068965517241;43.255172413793105;29.32413793103447;159.52692307692303;123.51999999999998;1605.1433333333334;-17.61923076923074;96.25199999999995;41.956666666666706;254.4233333333333;-69.47857142857146;-22.610000000000014;47.400000000000006;224.05600000000004;678.4166666666666;367.42962962962963;384.36896551724135;110.76551724137929;478.57142857142856;280.2689655172413;NA;407.837037037037;446.0533333333333;295.06;-125.54666666666668;341.03846153846155;117.50833333333335;63.52592592592592
2003;-33.97241379310344;-163.2642857142857;24.622222222222234;-137.88799999999998;-101.40333333333334;-126.07000000000001;-37.97586206896551;-109.66333333333333;-65.19666666666666;-72.8142857142857;137.68965517241378;23.23333333333332;-41.42068965517241;-100.7448275862069;12.324137931034471;17.72692307692307;-41.47999999999999;-13.25666666666666;-86.81923076923076;-97.24800000000002;-24.24333333333334;0.023333333333312112;-139.47857142857146;158.99;-88.6;NA;-84.58333333333337;-321.3703703703703;9.368965517241378;-5.434482758620703;-179.02857142857144;-58.931034482758605;-16.107692307692304;41.237037037037055;-182.14666666666668;-285.14000000000004;-169.94666666666666;111.63846153846154;-41.69166666666666;236.62592592592594
2004;-48.97241379310344;29.33571428571429;165.42222222222225;-112.68799999999999;-136.00333333333333;-120.47000000000001;-35.67586206896553;-73.06333333333332;-116.79666666666665;-105.4142857142857;210.88965517241377;167.03333333333333;20.579310344827576;89.2551724137931;198.9241379310345;62.926923076923;-27.079999999999984;NA;-50.21923076923076;43.25199999999995;151.9566666666667;139.82333333333332;202.52142857142854;96.99000000000001;NA;NA;45.616666666666674;-259.77037037037036;-26.631034482758622;-127.43448275862069;NA;-182.73103448275862;NA;-57.36296296296297;-44.94666666666666;-311.34000000000003;-43.74666666666667;-65.16153846153847;192.10833333333332;-89.97407407407408
2005;42.82758620689654;43.035714285714306;139.42222222222225;154.11200000000002;NA;-131.27;-101.87586206896552;32.136666666666684;-137.79666666666665;-42.8142857142857;431.28965517241375;181.23333333333332;15.379310344827587;129.85517241379307;64.92413793103447;-211.07307692307694;526.12;-307.8566666666667;9.38076923076926;-128.44800000000004;75.75666666666666;-128.77666666666667;-126.27857142857147;-19.410000000000025;62.20000000000002;NA;NA;-257.97037037037035;NA;-24.034482758620697;-243.22857142857146;116.26896551724138;-61.7076923076923;-44.762962962962945;-177.14666666666668;-343.54;-141.74666666666667;-97.16153846153847;319.5083333333333;65.02592592592592
2006;44.22758620689655;-24.06428571428569;NA;-106.48799999999999;-2.403333333333336;-159.27;-100.47586206896553;-75.06333333333332;-100.99666666666666;-45.214285714285694;-153.31034482758622;-42.56666666666669;-29.02068965517242;-131.34482758620692;38.32413793103447;-163.67307692307696;-187.48;-317.45666666666665;116.98076923076923;-181.848;-243.64333333333332;-93.97666666666666;-83.27857142857147;-85.21000000000001;241.00000000000003;-72.344;-159.18333333333334;-87.97037037037035;-123.43103448275863;-134.2344827586207;NA;-242.3310344827586;-202.5076923076923;-166.96296296296296;-79.14666666666665;-260.34000000000003;-198.94666666666666;-100.96153846153848;-9.691666666666663;-96.97407407407408
2007;-97.17241379310344;1.6357142857143003;-161.47777777777776;-181.688;-90.90333333333334;-82.87;-127.57586206896552;92.53666666666669;-83.79666666666665;-31.214285714285694;-179.1103448275862;-26.366666666666674;-31.820689655172416;-157.34482758620692;2.924137931034494;-438.27307692307693;NA;-224.65666666666664;-63.21923076923076;-241.14800000000002;-87.24333333333334;30.623333333333335;-50.27857142857141;-85.00999999999999;NA;-130.544;-53.78333333333336;-208.77037037037036;NA;NA;-206.02857142857144;NA;NA;-109.36296296296295;-34.94666666666666;-341.14000000000004;-162.14666666666668;94.43846153846155;-50.49166666666666;-173.97407407407408
2008;76.02758620689656;-18.66428571428571;-13.47777777777776;NA;-33.50333333333333;81.82999999999998;67.02413793103449;136.1366666666667;54.10333333333335;22.985714285714295;155.0896551724138;91.03333333333333;50.579310344827576;-190.5448275862069;135.32413793103447;615.926923076923;-75.07999999999998;343.14333333333343;147.68076923076922;287.452;106.35666666666668;288.72333333333336;95.3214285714285;431.98999999999995;4.200000000000017;44.656000000000006;201.2166666666667;-109.57037037037037;NA;NA;NA;-51.33103448275858;NA;146.23703703703706;203.25333333333333;-169.34000000000003;202.6533333333333;171.63846153846154;17.708333333333343;-130.77407407407406
2009;129.22758620689658;-165.7642857142857;81.62222222222223;NA;-10.203333333333347;48.22999999999999;-25.47586206896551;163.93666666666667;188.60333333333335;-15.014285714285705;-16.110344827586232;-63.366666666666674;-72.42068965517241;-157.5448275862069;-3.275862068965523;362.926923076923;-123.67999999999999;351.3433333333335;319.4807692307693;155.75199999999995;264.4566666666667;316.22333333333336;853.8214285714284;387.39000000000004;240.20000000000002;NA;454.8166666666666;132.42962962962963;NA;-39.83448275862068;-40.228571428571456;64.66896551724142;97.49230769230769;142.63703703703703;97.45333333333332;-255.34000000000003;-149.54666666666668;131.83846153846153;117.10833333333338;191.82592592592593
2010;245.12758620689655;9.535714285714306;38.32222222222222;-88.68799999999999;186.1966666666667;-71.57000000000001;95.62413793103445;10.53666666666669;-59.596666666666664;-86.2142857142857;-186.31034482758622;18.23333333333332;50.97931034482758;-190.5448275862069;131.12413793103448;414.526923076923;144.12;1334.9433333333332;302.28076923076924;277.552;59.85666666666668;23.523333333333312;488.02142857142854;37.889999999999986;NA;30.055999999999983;-13.183333333333337;-57.57037037037037;652.7689655172413;-46.4344827586207;NA;NA;145.69230769230768;186.43703703703704;17.45333333333332;83.660000000000025;-81.74666666666667;212.83846153846153;94.50833333333335;103.9259259259259
