yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1996;9.103448275862068;8.607142857142858;5.296296296296298;3.3599999999999994;4.399999999999999;-0.6999999999999993;-3.4482758620689644;7.366666666666667;8.06666666666667;NA;9.793103448275865;6.033333333333335;8.75862068965517;8.206896551724139;6.379310344827587;3;5.766666666666666;2.93333333333333;1.4230769230769198;14.560000000000002;12.43333333333333;13.366666666666667;9.57142857142857;2.5;0.3793103448275872;14.32;0.625;-2.962962962962962;3.551724137931032;6.482758620689655;-6.285714285714285;4.896551724137929;1.3076923076923066;NA;1.9333333333333336;2.8333333333333357;0.13333333333333286;5.307692307692307;6.875;6.814814814814813
1997;-13.896551724137932;-0.39285714285714235;-2.7037037037037024;-1.6400000000000006;-8.600000000000001;-4.699999999999999;-8.448275862068964;-2.633333333333333;-6.93333333333333;NA;-0.20689655172413524;-0.966666666666665;-0.24137931034482918;-4.793103448275861;-7.620689655172413;-18;-3.2333333333333343;-3.06666666666667;-5.57692307692308;-3.4399999999999977;-6.56666666666667;-5.633333333333333;-5.428571428571431;-11.5;-3.620689655172413;-12.68;-12.375;-1.962962962962962;NA;1.4827586206896548;-13.285714285714285;-6.103448275862071;-3.6923076923076934;NA;-11.066666666666666;-7.166666666666664;-9.866666666666667;-0.6923076923076934;2.875;NA
1998;-2.8965517241379324;-0.39285714285714235;-6.703703703703702;-2.6400000000000006;-2.6000000000000014;0.3000000000000007;-3.4482758620689644;2.366666666666667;1.06666666666667;1.7857142857142847;0.7931034482758648;-5.966666666666665;1.7586206896551708;-6.793103448275861;-4.620689655172413;-17;-4.233333333333334;-9.06666666666667;-1.5769230769230802;-5.439999999999998;-2.56666666666667;0.36666666666666714;-3.4285714285714306;-5.5;-2.620689655172413;-6.68;-5.375;-2.962962962962962;-1.448275862068968;-2.517241379310345;-5.285714285714285;-11.103448275862071;-2.6923076923076934;-5.518518518518519;-8.066666666666666;-3.1666666666666643;-18.866666666666667;0.3076923076923066;-2.125;-5.185185185185187
1999;5.103448275862068;-2.3928571428571423;NA;NA;0.3999999999999986;7.300000000000001;-0.4482758620689644;3.366666666666667;7.06666666666667;1.7857142857142847;3.7931034482758648;4.033333333333335;-0.24137931034482918;-6.793103448275861;-0.6206896551724128;1;2.7666666666666657;0.93333333333333;1.4230769230769198;NA;-9.56666666666667;-6.633333333333333;NA;-1.5;1.3793103448275872;-3.6799999999999997;-2.375;2.037037037037038;3.551724137931032;5.482758620689655;-2.2857142857142847;-1.1034482758620712;-1.6923076923076934;NA;2.9333333333333336;3.8333333333333357;-6.866666666666667;1.3076923076923066;1.875;-1.185185185185187
2000;0.10344827586206762;2.6071428571428577;-4.703703703703702;-6.640000000000001;-5.600000000000001;7.300000000000001;12.551724137931036;8.366666666666667;11.06666666666667;10.785714285714285;-3.2068965517241352;-8.966666666666665;-5.241379310344829;-3.793103448275861;-3.620689655172413;-1;-9.233333333333334;4.93333333333333;-4.57692307692308;3.5600000000000023;0.43333333333333;3.366666666666667;11.57142857142857;7.5;2.379310344827587;3.3200000000000003;18.625;4.037037037037038;-4.448275862068968;4.482758620689655;5.714285714285715;0.8965517241379288;-0.6923076923076934;3.481481481481481;7.933333333333334;10.833333333333336;-5.866666666666667;3.3076923076923066;-4.125;0.8148148148148131
2001;-10.896551724137932;3.6071428571428577;4.296296296296298;-2.6400000000000006;0.3999999999999986;2.3000000000000007;-0.4482758620689644;-8.633333333333333;0.06666666666666998;-3.2142857142857153;5.793103448275865;-1.966666666666665;-1.2413793103448292;-3.793103448275861;-0.6206896551724128;-3;-5.233333333333334;-0.06666666666666998;2.42307692307692;-7.439999999999998;-5.56666666666667;-4.633333333333333;-2.4285714285714306;-3.5;-12.620689655172413;4.32;-2.375;-7.962962962962962;1.551724137931032;-3.517241379310345;-3.2857142857142847;-0.10344827586207117;-1.6923076923076934;-1.518518518518519;-1.0666666666666664;-7.166666666666664;-4.866666666666667;-1.6923076923076934;NA;-9.185185185185187
2002;16.103448275862068;16.607142857142858;18.296296296296298;21.36;8.399999999999999;8.3;7.551724137931036;6.366666666666667;2.06666666666667;0.7857142857142847;10.793103448275865;10.033333333333335;-0.24137931034482918;9.206896551724139;11.379310344827587;-3;5.766666666666666;20.93333333333333;13.42307692307692;6.560000000000002;5.43333333333333;4.366666666666667;13.57142857142857;-2.5;0.3793103448275872;4.32;16.625;4.037037037037038;25.551724137931032;7.482758620689655;6.714285714285715;16.89655172413793;NA;8.481481481481481;7.933333333333334;12.833333333333336;7.133333333333333;14.307692307692307;11.875;6.814814814814813
2003;-4.896551724137932;-9.392857142857142;-5.703703703703702;-4.640000000000001;-4.600000000000001;-4.699999999999999;-4.448275862068964;-2.633333333333333;-4.93333333333333;0.7857142857142847;4.793103448275865;-1.966666666666665;2.758620689655171;-4.793103448275861;-3.620689655172413;-8;-3.2333333333333343;-9.06666666666667;-8.57692307692308;-7.439999999999998;-11.56666666666667;-5.633333333333333;-14.42857142857143;-6.5;-3.620689655172413;NA;-8.375;-13.962962962962962;-7.448275862068968;-7.517241379310345;-13.285714285714285;-17.10344827586207;-3.6923076923076934;-8.518518518518519;-9.066666666666666;-14.166666666666664;-12.866666666666667;0.3076923076923066;-6.125;-7.185185185185187
2004;-0.8965517241379324;-3.3928571428571423;3.2962962962962976;-7.640000000000001;-8.600000000000001;-4.699999999999999;-2.4482758620689644;1.3666666666666671;-4.93333333333333;-0.2142857142857153;13.793103448275865;11.033333333333335;5.758620689655171;6.206896551724139;10.379310344827587;-5;4.766666666666666;NA;0.4230769230769198;1.5600000000000023;1.43333333333333;6.366666666666667;7.571428571428569;-1.5;NA;NA;1.625;-4.962962962962962;7.551724137931032;-9.517241379310345;NA;6.896551724137929;NA;0.48148148148148096;-6.066666666666666;-3.1666666666666643;-9.866666666666667;3.3076923076923066;5.875;-8.185185185185187
2005;-6.896551724137932;0.6071428571428577;-4.703703703703702;2.3599999999999994;NA;-5.699999999999999;-5.448275862068964;4.366666666666667;-6.93333333333333;-5.214285714285715;11.793103448275865;9.033333333333335;3.758620689655171;7.206896551724139;2.379310344827587;-14;17.766666666666666;-8.06666666666667;-4.57692307692308;-1.4399999999999977;-7.56666666666667;4.366666666666667;-11.42857142857143;-2.5;-11.620689655172413;NA;NA;-7.962962962962962;NA;-4.517241379310345;-16.285714285714285;-10.103448275862071;-7.692307692307693;-6.518518518518519;-2.0666666666666664;-11.166666666666664;-16.866666666666667;1.3076923076923066;0.875;-8.185185185185187
2006;-9.896551724137932;-9.392857142857142;NA;-1.6400000000000006;1.3999999999999986;-3.6999999999999993;-1.4482758620689644;-1.6333333333333329;3.06666666666667;-2.2142857142857153;-10.206896551724135;-0.966666666666665;-7.241379310344829;-6.793103448275861;-0.6206896551724128;-16;-13.233333333333334;-11.06666666666667;-11.57692307692308;-6.439999999999998;-19.56666666666667;-13.633333333333333;-8.42857142857143;-9.5;-7.620689655172413;-7.68;-17.375;-11.962962962962962;-7.448275862068968;-10.517241379310345;NA;-8.103448275862071;-9.692307692307693;-7.518518518518519;4.933333333333334;-11.166666666666664;-5.866666666666667;-2.6923076923076934;-5.125;-11.185185185185187
2007;-5.896551724137932;-12.392857142857142;-9.703703703703702;0.35999999999999943;-3.6000000000000014;-2.6999999999999993;-4.448275862068964;-4.633333333333333;-3.93333333333333;-6.214285714285715;-8.206896551724135;-0.966666666666665;-10.24137931034483;-7.793103448275861;1.3793103448275872;-12;NA;-10.06666666666667;-9.57692307692308;-9.439999999999998;-16.56666666666667;-5.633333333333333;-7.428571428571431;-7.5;NA;-16.68;-21.375;-9.962962962962962;NA;NA;-6.285714285714285;NA;NA;-5.518518518518519;0.9333333333333336;-8.166666666666664;-1.8666666666666671;1.3076923076923066;-7.125;-17.185185185185187
2008;5.103448275862068;8.607142857142858;3.2962962962962976;NA;-1.6000000000000014;8.3;8.551724137931036;12.366666666666667;16.06666666666667;11.785714285714285;-5.206896551724135;1.033333333333335;0.7586206896551708;-5.793103448275861;2.379310344827587;-9;-2.2333333333333343;8.93333333333333;6.42307692307692;13.560000000000002;14.43333333333333;13.366666666666667;19.57142857142857;17.5;9.379310344827587;1.3200000000000003;16.625;14.037037037037038;NA;NA;NA;10.896551724137929;NA;16.48148148148148;12.933333333333334;12.833333333333336;9.133333333333333;11.307692307692307;6.875;0.8148148148148131
2009;-0.8965517241379324;3.6071428571428577;-2.7037037037037024;NA;4.399999999999999;2.3000000000000007;2.5517241379310356;-2.633333333333333;-0.93333333333333;2.7857142857142847;3.7931034482758648;8.033333333333335;-2.241379310344829;-7.793103448275861;-2.620689655172413;7;-7.233333333333334;7.93333333333333;8.42307692307692;4.560000000000002;3.43333333333333;1.3666666666666671;4.571428571428569;1.5;3.379310344827587;NA;6.625;-2.962962962962962;NA;-5.517241379310345;5.714285714285715;-3.103448275862071;5.307692307692307;5.481481481481481;-1.0666666666666664;2.8333333333333357;-6.866666666666667;-0.6923076923076934;0.875;0.8148148148148131
2010;7.103448275862068;12.607142857142858;16.296296296296298;3.3599999999999994;7.399999999999999;-1.6999999999999993;6.551724137931036;-0.6333333333333329;10.06666666666667;0.7857142857142847;11.793103448275865;6.033333333333335;3.758620689655171;1.2068965517241388;12.379310344827587;11;-3.2333333333333343;21.93333333333333;14.42307692307692;18.560000000000002;19.43333333333333;15.366666666666667;22.57142857142857;9.5;NA;15.32;9.625;4.037037037037038;15.551724137931032;-2.517241379310345;NA;NA;19.307692307692307;8.481481481481481;-1.0666666666666664;3.8333333333333357;-8.866666666666667;2.3076923076923066;13.875;-2.185185185185187
